id_cliente,data_entrada,data_saida,reativacao,data_reativacao,idade,cep,possui_internet_basica,possui_internet_fibra,possui_streaming,churn
3823,2025-04-11,,False,,44,41820,True,True,False,False
3824,2024-05-31,2025-04-20,False,,42,1310,True,False,False,True
3825,2025-05-20,2025-07-02,False,,50,20040,False,False,True,True
3826,2026-02-08,,False,,19,4538,True,False,True,False
3827,2024-10-13,,False,,52,60811,True,True,True,False
3828,2025-04-12,,False,,75,1310,True,True,True,False
3829,2025-08-03,,False,,43,70673,False,True,False,False
3830,2024-05-07,,False,,43,70040,True,False,True,False
3831,2026-02-02,,False,,55,90430,True,False,True,False
3832,2024-06-21,,False,,66,22290,False,True,True,False
3833,2025-11-18,2026-04-14,True,2026-05-18,58,60160,False,True,True,True
3834,2025-07-15,,False,,18,41820,True,False,False,False
3835,2024-04-29,,False,,52,70040,True,False,True,False
3836,2025-09-08,,False,,75,30130,True,False,True,False
3837,2024-06-16,,False,,53,51020,False,True,False,False
3838,2025-05-25,,False,,30,41820,False,True,True,False
3839,2026-03-27,,False,,49,30140,True,False,True,False
3840,2026-03-22,2026-05-29,False,,28,30130,False,True,True,True
3841,2026-01-11,,False,,61,1310,False,True,False,False
3842,2025-02-24,2025-08-18,False,,33,4538,True,False,False,True
3843,2025-04-21,,False,,46,4538,True,False,True,False
3844,2024-09-12,,False,,34,1310,False,True,True,False
3845,2026-02-22,,False,,38,5422,False,False,True,False
3846,2025-02-10,,False,,64,60160,True,False,True,False
3847,2025-10-18,,False,,46,50030,True,True,False,False
3848,2024-11-02,2025-04-30,True,2025-05-31,38,60160,True,False,False,True
3849,2025-09-22,,False,,30,90010,True,False,True,False
3850,2024-07-09,,False,,21,90010,False,True,True,False
3851,2025-09-16,,False,,29,5422,True,False,True,False
3852,2024-02-09,2024-04-28,True,2024-07-02,46,40020,False,False,True,True
3853,2024-03-30,,False,,58,22290,False,True,False,False
3854,2024-10-26,,False,,38,80010,True,False,False,False
3855,2025-02-14,2025-12-31,False,,65,69005,True,False,False,True
3856,2025-08-28,,False,,36,60160,False,True,True,False
3857,2024-11-01,,False,,42,20040,False,True,True,False
3858,2024-01-16,2024-12-28,False,,31,41820,True,False,False,True
3859,2024-10-03,2025-04-15,False,,58,4538,True,False,True,True
3860,2025-01-08,,False,,72,1310,True,False,False,False
3861,2025-04-07,,False,,22,1310,True,False,True,False
3862,2025-07-02,,False,,40,2011,False,True,False,False
3863,2024-07-29,,False,,61,40020,True,False,True,False
3864,2025-06-03,,False,,26,30130,True,False,True,False
3865,2025-06-21,,False,,52,1310,False,True,False,False
3866,2025-10-22,2026-04-02,False,,61,69058,True,False,False,True
3867,2025-03-20,,False,,46,80010,True,False,True,False
3868,2025-11-20,,False,,52,30140,True,True,True,False
3869,2024-07-07,,False,,68,80010,True,False,False,False
3870,2025-08-28,,False,,70,80010,False,True,True,False
3871,2024-02-09,,False,,44,70673,True,False,False,False
3872,2024-03-28,,False,,38,90010,True,False,True,False
3873,2026-01-05,2026-05-03,False,,33,60811,False,True,True,True
3874,2025-02-08,2025-07-05,False,,58,22640,False,False,True,True
3875,2025-06-12,2025-07-13,False,,27,70673,False,False,True,True
3876,2025-05-28,,False,,42,1310,True,True,True,False
3877,2025-08-14,2025-10-16,False,,46,60160,True,True,False,True
3878,2024-07-27,,False,,38,22640,True,False,True,False
3879,2024-05-31,,False,,49,22290,True,False,False,False
3880,2024-02-06,,False,,75,69058,False,True,False,False
3881,2026-01-05,,False,,43,80240,False,True,False,False
3882,2024-07-09,,False,,39,5422,True,False,False,False
3883,2025-05-04,,False,,58,22290,False,False,True,False
3884,2025-01-22,2025-12-14,False,,48,30130,True,False,False,True
3885,2024-05-18,,False,,64,69058,False,False,True,False
3886,2024-12-18,2025-10-08,False,,47,70040,False,True,False,True
3887,2024-03-11,2024-05-11,False,,42,20040,True,False,False,True
3888,2024-05-30,,False,,22,80240,False,True,True,False
3889,2024-04-28,,False,,24,30140,True,False,True,False
3890,2025-12-02,,False,,21,4538,True,True,True,False
3891,2025-04-27,2026-02-16,True,2026-05-02,50,60160,False,False,True,True
3892,2026-02-26,,False,,27,1310,False,True,False,False
3893,2025-01-06,2025-11-24,False,,61,60811,False,False,True,True
3894,2024-06-20,,False,,45,50030,False,True,True,False
3895,2025-06-01,,False,,42,4538,True,False,False,False
3896,2026-03-02,2026-05-04,False,,34,40020,False,False,True,True
3897,2025-03-29,2025-09-24,False,,53,50030,True,False,False,True
3898,2024-01-16,2025-01-10,False,,35,90010,True,False,False,True
3899,2024-09-15,,False,,32,80240,True,True,True,False
3900,2026-02-26,,False,,60,1310,False,False,True,False
3901,2025-03-17,2026-01-29,False,,50,4538,False,True,True,True
3902,2026-03-21,,False,,42,40020,False,True,False,False
3903,2025-03-09,,False,,53,5422,True,False,True,False
3904,2024-01-11,,False,,45,20040,False,True,True,False
3905,2026-01-12,,False,,50,70673,True,False,False,False
3906,2025-10-11,,False,,34,2011,True,False,True,False
3907,2025-08-31,,False,,72,50030,True,False,False,False
3908,2026-04-05,2026-05-15,False,,37,51020,True,False,False,True
3909,2024-06-15,,False,,65,51020,True,False,True,False
3910,2026-02-09,,False,,43,1310,True,True,True,False
3911,2024-07-16,,False,,55,70040,False,True,True,False
3912,2026-04-06,,False,,55,60160,True,True,True,False
3913,2024-06-11,,False,,60,30130,False,True,False,False
3914,2025-04-13,2025-10-17,False,,34,40020,True,False,False,True
3915,2025-11-02,2026-05-21,False,,59,80240,False,True,False,True
3916,2024-03-07,,False,,69,30130,True,False,True,False
3917,2024-02-26,2025-01-26,False,,42,22290,True,False,True,True
3918,2025-12-24,,False,,45,90430,True,False,False,False
3919,2024-02-21,,False,,38,5422,False,True,True,False
3920,2025-06-06,,False,,40,60160,True,False,False,False
3921,2026-03-09,2026-05-12,False,,67,80240,False,False,True,True
3922,2025-06-07,2026-02-05,False,,32,5422,False,True,False,True
3923,2025-02-13,,False,,33,40020,True,False,True,False
3924,2024-12-21,2025-09-20,False,,66,70040,False,False,True,True
3925,2025-06-27,,False,,53,20040,False,True,False,False
3926,2025-05-01,,False,,73,69005,False,True,True,False
3927,2025-03-03,,False,,39,40020,False,True,True,False
3928,2024-05-10,2024-09-12,False,,47,80240,False,False,True,True
3929,2025-07-17,2026-05-08,False,,36,60160,False,False,True,True
3930,2025-09-21,,False,,47,80010,True,False,False,False
3931,2025-08-26,2025-12-07,False,,22,70040,False,False,True,True
3932,2024-03-04,2025-01-03,False,,54,2011,False,False,True,True
3933,2025-08-21,2026-04-16,False,,49,5422,True,False,False,True
3934,2025-09-13,2025-12-18,False,,44,70040,False,True,False,True
3935,2024-06-05,,False,,40,70040,True,True,False,False
3936,2025-12-23,,False,,33,41820,True,False,True,False
3937,2025-03-21,2026-01-12,True,2026-03-22,54,70040,False,False,True,True
3938,2025-02-06,,False,,30,80240,False,True,True,False
3939,2025-09-07,2026-04-30,False,,52,51020,False,False,True,True
3940,2025-03-09,,False,,72,69058,False,False,True,False
3941,2025-04-08,,False,,64,22640,False,True,True,False
3942,2024-09-22,2025-04-04,True,2025-05-23,25,60811,False,False,True,True
3943,2026-02-28,,False,,38,50030,False,True,False,False
3944,2026-04-05,,False,,50,4538,False,True,True,False
3945,2024-04-20,2024-11-14,False,,44,22640,False,True,False,True
3946,2025-09-15,2026-02-08,True,2026-05-05,27,20040,False,True,True,True
3947,2024-01-20,,False,,50,90430,False,True,False,False
3948,2024-11-10,,False,,45,80240,True,False,False,False
3949,2026-04-05,2026-05-06,False,,70,70673,False,False,True,True
3950,2024-05-28,,False,,42,41820,True,False,False,False
3951,2024-11-16,,False,,60,22640,False,True,True,False
3952,2024-07-05,,False,,29,30140,False,True,True,False
3953,2025-09-11,,False,,32,60160,True,True,True,False
3954,2025-01-29,2025-08-25,False,,54,69058,True,False,False,True
3955,2025-05-19,,False,,59,50030,False,True,True,False
3956,2026-03-13,,False,,33,20040,True,False,True,False
3957,2025-03-19,,False,,45,5422,False,True,True,False
3958,2025-09-16,2026-03-18,False,,27,20040,False,False,True,True
3959,2024-03-24,,False,,43,70040,False,True,True,False
3960,2024-07-02,,False,,56,20040,True,True,True,False
3961,2026-03-16,,False,,39,60811,False,False,True,False
3962,2026-01-01,2026-04-08,False,,42,90430,False,False,True,True
3963,2025-07-12,,False,,30,70040,False,True,True,False
3964,2024-11-17,,False,,37,22290,False,True,True,False
3965,2024-06-19,,False,,68,30140,True,False,False,False
3966,2025-12-25,2026-03-28,False,,46,70673,False,False,True,True
3967,2025-10-30,,False,,32,40020,False,True,True,False
3968,2024-07-24,2025-02-04,True,2025-04-16,41,4538,False,True,False,True
3969,2025-05-16,2025-12-09,False,,24,60160,False,False,True,True
3970,2025-06-10,,False,,32,5422,False,True,True,False
3971,2025-02-10,,False,,63,22290,True,False,True,False
3972,2026-02-27,2026-05-27,False,,43,69058,False,True,False,True
3973,2024-04-15,,False,,70,2011,True,False,True,False
3974,2024-08-07,2025-01-20,True,2025-04-06,44,4538,False,True,False,True
3975,2024-03-21,,False,,45,90430,False,True,False,False
3976,2025-08-12,,False,,53,30140,False,False,True,False
3977,2025-07-02,,False,,18,4538,True,False,False,False
3978,2026-04-20,,False,,48,1310,True,False,False,False
3979,2025-04-06,,False,,44,4538,False,True,True,False
3980,2024-05-08,2024-08-20,False,,64,80010,False,False,True,True
3981,2025-01-18,,False,,58,20040,True,False,True,False
3982,2024-03-16,2024-05-06,False,,30,50030,False,False,True,True
3983,2025-07-24,,False,,61,60160,True,True,False,False
3984,2025-07-27,2026-04-25,False,,42,5422,False,False,True,True
3985,2025-12-30,,False,,33,22640,True,False,False,False
3986,2024-10-16,,False,,48,5422,False,True,True,False
3987,2024-09-20,,False,,42,22290,True,False,False,False
3988,2024-03-01,,False,,65,20040,True,False,True,False
3989,2024-12-19,,False,,49,50030,True,False,False,False
3990,2025-02-08,2025-05-08,False,,48,30130,False,False,True,True
3991,2025-10-04,,False,,57,70673,False,True,False,False
3992,2025-10-03,,False,,59,90430,True,False,True,False
3993,2024-04-29,,False,,55,51020,True,False,True,False
3994,2024-08-30,,False,,63,22640,False,True,True,False
3995,2025-03-11,,False,,53,20040,False,True,True,False
3996,2024-10-12,,False,,47,69058,False,True,True,False
3997,2024-01-22,,False,,61,22640,True,False,False,False
3998,2025-12-20,2026-03-15,False,,44,90430,True,False,False,True
3999,2025-09-14,,False,,45,90430,False,False,True,False
4000,2025-03-18,,False,,67,80010,True,True,True,False
4001,2024-09-27,,False,,66,20040,False,False,True,False
4002,2025-12-18,,False,,45,5422,False,True,True,False
4003,2024-01-31,,False,,39,70673,True,True,True,False
4004,2025-01-14,,False,,64,80010,False,True,True,False
4005,2025-11-12,,False,,55,50030,True,False,False,False
4006,2026-03-21,,False,,49,40020,True,False,True,False
4007,2024-08-01,,False,,41,60811,True,False,False,False
4008,2025-07-07,2026-03-20,False,,49,69058,True,False,False,True
4009,2024-06-10,,False,,45,40020,True,True,True,False
4010,2024-04-08,2024-07-06,True,2024-09-25,36,4538,False,False,True,True
4011,2024-10-27,,False,,47,30140,False,True,True,False
4012,2026-01-23,2026-03-17,False,,48,90010,True,False,False,True
4013,2025-08-09,,False,,40,80240,False,True,True,False
4014,2025-02-20,2025-10-18,False,,57,2011,False,False,True,True
4015,2024-08-28,2025-04-22,False,,62,80240,True,False,True,True
4016,2024-04-30,,False,,58,30130,False,True,True,False
4017,2024-08-18,,False,,41,22640,True,False,True,False
4018,2024-05-09,2024-08-27,True,2024-11-06,55,51020,True,False,False,True
4019,2024-06-08,,False,,46,70040,True,False,False,False
4020,2025-08-08,,False,,29,80010,False,True,True,False
4021,2024-04-22,,False,,54,80240,False,True,False,False
4022,2024-02-10,,False,,47,80240,False,True,False,False
4023,2025-04-06,,False,,75,20040,False,True,True,False
4024,2024-08-31,,False,,64,90010,False,False,True,False
4025,2025-01-21,,False,,54,22640,False,True,True,False
4026,2024-04-28,,False,,48,90430,True,True,True,False
4027,2024-06-27,,False,,47,5422,True,False,False,False
4028,2025-01-10,,False,,32,69058,False,True,True,False
4029,2025-08-10,,False,,22,50030,True,False,False,False
4030,2024-12-18,,False,,34,70040,True,False,False,False
4031,2025-04-06,2025-11-01,False,,44,22640,False,False,True,True
4032,2025-03-20,2025-12-08,False,,18,30140,False,False,True,True
4033,2024-08-16,2024-11-27,False,,38,40020,True,False,False,True
4034,2024-08-25,,False,,42,90430,True,False,True,False
4035,2024-12-28,2025-06-22,False,,42,40020,False,False,True,True
4036,2024-01-28,2024-05-29,False,,36,60811,True,False,False,True
4037,2025-08-06,,False,,41,70040,True,True,True,False
4038,2025-06-06,2026-05-12,False,,67,90430,False,True,False,True
4039,2024-09-17,2025-02-20,False,,54,70040,True,False,False,True
4040,2024-11-14,,False,,38,90430,False,True,False,False
4041,2024-10-06,,False,,44,70673,False,False,True,False
4042,2025-07-08,,False,,45,50030,False,True,True,False
4043,2025-10-08,,False,,35,1310,False,True,False,False
4044,2024-04-02,2025-02-09,False,,35,20040,True,False,True,True
4045,2024-12-17,,False,,58,22290,False,True,True,False
4046,2024-01-12,,False,,40,69005,True,True,True,False
4047,2025-01-19,,False,,31,70673,True,True,True,False
4048,2024-07-30,,False,,44,30130,True,False,False,False
4049,2024-10-12,,False,,47,30140,False,True,False,False
4050,2025-01-23,,False,,19,70040,True,False,True,False
4051,2024-10-02,,False,,44,60160,True,True,False,False
4052,2024-12-01,,False,,56,69058,True,True,True,False
4053,2025-10-12,,False,,51,51020,False,False,True,False
4054,2025-11-20,,False,,74,51020,False,True,False,False
4055,2024-01-05,,False,,61,20040,False,True,False,False
4056,2024-11-17,2025-10-04,False,,64,22290,True,False,False,True
4057,2025-12-21,,False,,75,80240,False,False,True,False
4058,2025-03-27,,False,,55,90430,False,True,True,False
4059,2024-06-23,,False,,47,20040,False,True,True,False
4060,2025-05-20,,False,,58,41820,True,False,False,False
4061,2024-05-03,,False,,38,20040,False,False,True,False
4062,2024-01-19,,False,,46,22290,False,True,False,False
4063,2025-06-22,,False,,37,22640,False,True,True,False
4064,2025-03-14,2025-06-07,False,,50,60160,False,False,True,True
4065,2025-10-05,,False,,37,41820,False,True,True,False
4066,2024-10-20,2025-09-26,False,,36,80010,True,False,True,True
4067,2025-12-27,,False,,50,51020,False,True,True,False
4068,2024-12-24,2025-02-08,False,,43,51020,False,True,True,True
4069,2025-09-20,,False,,20,30140,True,False,True,False
4070,2024-03-26,2024-08-31,False,,26,50030,False,False,True,True
4071,2024-03-23,2024-06-13,True,2024-09-10,30,20040,False,True,True,True
4072,2025-10-28,2025-12-05,False,,34,70673,False,True,False,True
4073,2025-12-10,,False,,50,5422,False,True,True,False
4074,2026-03-12,2026-05-09,False,,48,70040,True,False,False,True
4075,2024-10-03,,False,,59,80010,False,True,True,False
4076,2024-01-19,2024-09-03,False,,55,4538,False,True,False,True
4077,2026-04-13,,False,,59,70040,False,True,False,False
4078,2025-05-26,2026-01-03,False,,53,90430,True,False,False,True
4079,2024-07-29,2025-01-13,False,,48,90010,True,False,True,True
4080,2025-10-12,,False,,59,4538,False,True,True,False
4081,2026-02-08,,False,,57,4538,False,True,False,False
4082,2024-08-30,,False,,50,30130,False,True,False,False
4083,2025-10-16,,False,,62,51020,False,True,True,False
4084,2025-11-01,,False,,18,60160,False,True,True,False
4085,2025-03-02,,False,,41,22640,False,True,True,False
4086,2025-06-22,2026-03-26,False,,41,40020,True,False,True,True
4087,2024-08-17,,False,,60,80240,False,True,False,False
4088,2026-03-01,2026-04-30,False,,65,69058,True,False,True,True
4089,2026-04-16,2026-05-24,False,,26,4538,True,True,True,True
4090,2026-04-14,,False,,63,80240,False,True,False,False
4091,2025-09-19,,False,,30,80240,True,True,True,False
4092,2024-02-06,2024-07-31,True,2024-09-03,30,22640,False,False,True,True
4093,2024-11-07,,False,,42,1310,False,True,True,False
4094,2025-01-13,,False,,41,1310,True,True,True,False
4095,2026-03-27,,False,,25,70040,False,True,True,False
4096,2025-04-10,,False,,53,40020,True,False,True,False
4097,2025-04-01,2025-07-08,True,2025-08-20,54,40020,True,False,False,True
4098,2024-05-04,2025-01-05,False,,59,2011,False,False,True,True
4099,2025-11-06,,False,,39,60160,True,True,True,False
4100,2024-10-13,2025-08-13,False,,44,30130,True,True,True,True
4101,2024-03-19,,False,,45,69058,False,True,False,False
4102,2026-04-20,,False,,67,5422,True,False,False,False
4103,2024-06-10,,False,,18,51020,True,False,True,False
4104,2024-01-14,,False,,33,60811,True,True,True,False
4105,2024-03-07,2024-07-15,False,,45,51020,False,False,True,True
4106,2025-01-20,2025-07-22,False,,31,51020,False,True,True,True
4107,2024-03-28,,False,,42,30130,True,False,False,False
4108,2025-12-18,,False,,43,40020,True,True,True,False
4109,2025-03-12,,False,,36,80240,True,False,False,False
4110,2024-10-02,,False,,46,70040,True,True,True,False
4111,2024-01-03,,False,,53,69058,False,True,True,False
4112,2025-02-12,,False,,42,22290,False,True,False,False
4113,2024-05-08,2025-03-29,False,,39,30140,True,False,True,True
4114,2026-04-12,,False,,43,60811,True,False,False,False
4115,2024-09-04,,False,,45,22290,True,False,True,False
4116,2025-02-08,,False,,22,5422,True,False,True,False
4117,2024-01-16,,False,,51,22640,False,False,True,False
4118,2024-04-21,,False,,39,41820,True,True,True,False
4119,2024-06-25,,False,,61,60160,True,True,False,False
4120,2024-02-14,,False,,53,5422,False,True,False,False
4121,2025-09-09,,False,,60,90010,False,True,False,False
4122,2026-03-15,,False,,32,80240,False,True,True,False
4123,2026-04-18,,False,,40,90430,False,True,False,False
4124,2024-08-14,,False,,29,90430,True,True,True,False
4125,2025-11-02,,False,,36,69005,True,False,True,False
4126,2025-03-04,,False,,61,30130,True,False,False,False
4127,2024-02-09,,False,,64,22290,False,True,False,False
4128,2024-03-18,,False,,30,80240,False,True,False,False
4129,2025-04-11,2025-07-18,False,,39,70040,True,False,False,True
4130,2024-12-26,,False,,44,70673,True,False,False,False
4131,2024-01-08,,False,,53,4538,False,True,True,False
4132,2026-03-02,,False,,22,5422,False,True,False,False
4133,2025-09-13,,False,,24,69005,False,True,True,False
4134,2025-03-03,,False,,51,4538,True,True,False,False
4135,2026-04-19,2026-05-24,False,,20,80240,False,True,False,True
4136,2026-04-06,2026-05-13,False,,39,41820,False,True,False,True
4137,2026-04-08,2026-05-16,False,,47,1310,False,True,False,True
4138,2024-08-08,,False,,50,20040,False,True,False,False
4139,2026-01-19,2026-04-06,True,2026-05-13,43,30130,True,False,True,True
4140,2025-03-05,,False,,40,70673,True,True,True,False
4141,2025-09-09,,False,,56,30130,False,True,True,False
4142,2026-01-01,,False,,49,90430,True,True,True,False
4143,2024-05-18,,False,,37,20040,True,False,True,False
4144,2025-01-16,,False,,45,1310,False,True,True,False
4145,2024-04-19,,False,,50,1310,True,True,False,False
4146,2024-08-25,,False,,67,30130,True,False,False,False
4147,2024-12-17,2025-11-17,False,,55,30130,False,False,True,True
4148,2025-12-29,,False,,61,69005,True,False,False,False
4149,2026-01-04,,False,,37,1310,False,True,False,False
4150,2024-11-27,2024-12-31,True,2025-02-18,38,80010,True,False,False,True
4151,2024-10-07,,False,,42,80240,False,True,False,False
4152,2025-03-27,2025-08-22,False,,43,40020,True,False,False,True
4153,2026-02-15,,False,,32,90430,True,False,True,False
4154,2026-04-11,,False,,61,1310,False,True,False,False
4155,2024-07-11,2025-05-23,False,,56,90010,True,False,False,True
4156,2024-06-07,2024-08-03,False,,41,22640,True,False,False,True
4157,2025-08-24,2026-01-28,False,,53,50030,False,False,True,True
4158,2024-09-13,2024-12-03,False,,48,2011,False,True,False,True
4159,2024-06-18,,False,,54,40020,False,True,True,False
4160,2024-01-27,,False,,28,90010,False,True,True,False
4161,2024-12-09,,False,,43,90430,True,True,False,False
4162,2024-11-29,2025-07-02,False,,44,2011,False,False,True,True
4163,2025-04-24,,False,,53,90430,False,True,False,False
4164,2024-06-19,,False,,37,41820,True,False,False,False
4165,2025-08-30,2026-03-23,False,,18,70673,False,False,True,True
4166,2025-08-01,,False,,31,30130,False,True,True,False
4167,2025-01-28,2025-09-25,False,,44,2011,True,False,False,True
4168,2024-06-03,2025-01-05,False,,46,22290,True,False,False,True
4169,2025-03-07,2025-12-07,False,,67,41820,False,False,True,True
4170,2025-07-28,,False,,53,30140,False,True,True,False
4171,2024-11-13,,False,,46,40020,False,True,False,False
4172,2024-08-12,,False,,45,41820,False,True,True,False
4173,2025-03-07,,False,,59,90430,True,False,False,False
4174,2024-10-29,,False,,37,90430,False,False,True,False
4175,2024-12-06,,False,,43,90010,True,True,False,False
4176,2024-10-23,,False,,31,80010,False,True,False,False
4177,2024-09-15,,False,,63,20040,False,False,True,False
4178,2025-09-01,,False,,50,51020,False,True,False,False
4179,2025-01-26,,False,,36,69058,True,False,False,False
4180,2025-01-31,,False,,44,70040,False,True,False,False
4181,2025-07-09,,False,,52,69005,True,True,False,False
4182,2024-11-03,,False,,42,69058,False,True,True,False
4183,2024-03-26,,False,,38,70673,True,False,True,False
4184,2025-12-26,,False,,36,40020,False,True,True,False
4185,2024-02-17,,False,,49,90430,True,False,False,False
4186,2025-05-01,,False,,40,20040,False,True,False,False
4187,2024-08-14,,False,,39,1310,True,True,True,False
4188,2024-06-30,,False,,28,70040,False,True,True,False
4189,2024-02-05,2024-08-29,False,,46,50030,False,False,True,True
4190,2026-02-04,2026-04-28,False,,43,22640,True,False,False,True
4191,2024-12-31,,False,,41,50030,True,False,True,False
4192,2024-10-18,,False,,48,90430,False,True,False,False
4193,2025-09-22,2025-11-09,False,,55,40020,False,False,True,True
4194,2024-02-03,,False,,54,22290,True,True,False,False
4195,2025-04-25,,False,,52,70673,True,True,True,False
4196,2025-02-24,,False,,42,2011,True,False,False,False
4197,2025-04-15,,False,,38,20040,True,False,True,False
4198,2024-04-15,,False,,31,4538,True,True,True,False
4199,2026-03-21,,False,,37,5422,False,True,False,False
4200,2024-07-21,,False,,45,20040,False,True,True,False
4201,2025-07-31,,False,,35,80240,False,True,True,False
4202,2025-09-27,,False,,46,70040,False,True,False,False
4203,2024-10-19,,False,,32,22290,False,True,True,False
4204,2024-04-21,2024-05-28,True,2024-08-01,23,60160,True,False,True,True
4205,2024-09-09,,False,,56,80010,False,False,True,False
4206,2025-11-17,2026-01-13,False,,39,69005,False,True,False,True
4207,2026-02-10,2026-04-24,False,,34,90010,False,False,True,True
4208,2026-03-08,,False,,31,1310,True,False,False,False
4209,2024-07-11,,False,,50,60811,False,True,True,False
4210,2025-05-31,2025-11-08,False,,63,60160,True,False,False,True
4211,2024-05-08,2024-10-06,True,2024-11-10,40,90010,False,False,True,True
4212,2025-08-27,,False,,42,80010,True,True,False,False
4213,2024-12-19,,False,,59,70040,True,True,True,False
4214,2025-08-30,,False,,21,70673,False,True,False,False
4215,2025-08-06,,False,,71,50030,False,True,True,False
4216,2026-04-24,,False,,75,80010,True,False,True,False
4217,2025-02-19,,False,,18,2011,True,True,True,False
4218,2024-10-17,,False,,44,4538,False,True,True,False
4219,2025-03-24,,False,,36,5422,False,True,False,False
4220,2024-05-18,,False,,42,22290,False,True,True,False
4221,2024-04-05,,False,,40,30130,True,False,False,False
4222,2025-03-17,,False,,56,60811,True,True,False,False
4223,2025-12-03,2026-03-10,False,,44,20040,True,False,False,True
4224,2025-03-29,,False,,33,22640,True,False,False,False
4225,2025-10-27,,False,,43,20040,False,True,False,False
4226,2024-05-31,2025-05-23,False,,52,80010,True,False,True,True
4227,2025-01-17,2025-06-20,False,,30,90010,False,False,True,True
4228,2025-06-05,2025-11-29,False,,24,80010,False,False,True,True
4229,2024-10-22,,False,,71,69005,False,False,True,False
4230,2024-01-13,2024-07-27,False,,37,69058,True,False,True,True
4231,2024-03-03,,False,,43,51020,False,True,True,False
4232,2026-02-28,2026-05-17,False,,40,50030,False,False,True,True
4233,2025-05-29,,False,,52,30130,False,True,False,False
4234,2024-08-13,,False,,68,80240,True,True,True,False
4235,2024-08-08,,False,,53,30130,True,False,False,False
4236,2024-02-03,2024-11-01,False,,25,50030,False,False,True,True
4237,2026-03-15,2026-05-31,False,,27,2011,True,False,False,True
4238,2024-04-02,,False,,40,20040,False,True,True,False
4239,2025-10-08,2026-03-17,False,,42,1310,False,False,True,True
4240,2024-07-23,2025-07-03,False,,23,90010,False,True,False,True
4241,2024-10-12,,False,,56,90430,True,False,True,False
4242,2024-08-21,,False,,31,1310,False,True,True,False
4243,2025-12-02,,False,,64,80010,True,False,False,False
4244,2024-01-28,2024-09-16,False,,69,30130,False,False,True,True
4245,2024-10-26,2025-05-22,False,,42,50030,False,False,True,True
4246,2024-08-25,,False,,51,1310,False,False,True,False
4247,2024-08-20,,False,,29,1310,True,False,True,False
4248,2024-06-13,2025-01-13,False,,53,90010,False,False,True,True
4249,2026-02-15,2026-04-22,False,,39,80240,True,False,False,True
4250,2024-11-18,,False,,31,51020,False,True,True,False
4251,2024-12-21,,False,,41,80240,False,True,True,False
4252,2024-11-23,,False,,39,69005,False,False,True,False
4253,2026-04-14,,False,,41,22640,False,False,True,False
4254,2024-10-15,,False,,57,30140,False,True,True,False
4255,2024-10-17,2025-01-21,False,,35,69058,True,True,True,True
4256,2024-10-06,,False,,68,5422,False,True,False,False
4257,2024-10-05,2025-03-05,False,,28,50030,True,False,False,True
4258,2024-03-17,,False,,66,1310,False,False,True,False
4259,2025-05-29,2026-01-14,False,,32,70673,False,True,False,True
4260,2024-01-22,2024-09-08,False,,45,5422,False,False,True,True
4261,2024-07-11,,False,,39,90010,True,False,True,False
4262,2024-06-20,2024-09-10,False,,41,50030,False,False,True,True
4263,2024-09-05,,False,,55,1310,False,True,False,False
4264,2025-10-05,,False,,64,2011,True,False,False,False
4265,2025-05-25,,False,,60,30130,True,True,True,False
4266,2026-04-23,,False,,40,22290,True,True,True,False
4267,2024-10-25,,False,,47,30140,True,False,True,False
4268,2026-03-01,,False,,35,69005,True,True,True,False
4269,2024-02-08,,False,,32,4538,True,True,False,False
4270,2025-03-05,2025-12-25,True,2026-03-04,30,70040,True,False,False,True
4271,2025-11-10,,False,,39,70040,False,True,True,False
4272,2025-03-28,2025-12-18,False,,48,22290,False,True,False,True
4273,2026-03-05,,False,,20,22290,True,True,False,False
4274,2024-09-24,,False,,44,40020,True,True,False,False
4275,2024-01-29,,False,,65,90010,False,True,True,False
4276,2025-10-20,2026-02-28,False,,60,51020,True,False,False,True
4277,2024-02-27,2024-08-24,False,,37,30140,False,True,True,True
4278,2025-10-12,2026-03-03,False,,27,90010,True,False,False,True
4279,2025-09-16,,False,,51,60811,False,True,True,False
4280,2025-12-19,2026-04-05,False,,18,60160,False,False,True,True
4281,2025-02-11,,False,,59,60811,True,False,False,False
4282,2026-02-01,,False,,42,22290,False,True,False,False
4283,2024-05-24,,False,,69,69058,False,False,True,False
4284,2025-01-04,,False,,23,51020,False,True,True,False
4285,2024-04-13,,False,,57,50030,True,True,False,False
4286,2025-10-14,,False,,44,90430,True,False,False,False
4287,2025-08-30,,False,,41,69058,False,True,False,False
4288,2025-11-17,,False,,27,70040,False,True,False,False
4289,2025-10-12,,False,,53,41820,False,True,True,False
4290,2024-09-19,2025-03-09,False,,54,40020,True,False,False,True
4291,2024-02-27,2025-01-07,False,,68,41820,False,False,True,True
4292,2026-03-01,,False,,58,41820,False,True,True,False
4293,2025-02-23,,False,,37,2011,False,True,True,False
4294,2024-03-21,2024-06-11,False,,32,30130,True,False,False,True
4295,2026-02-27,2026-04-21,False,,27,30140,True,False,False,True
4296,2026-04-26,,False,,64,41820,False,False,True,False
4297,2025-01-14,,False,,35,40020,True,False,False,False
4298,2025-10-17,,False,,64,51020,True,False,False,False
4299,2024-01-31,2024-07-10,False,,52,50030,True,False,False,True
4300,2024-03-20,2024-05-22,True,2024-07-29,49,80240,False,False,True,True
4301,2024-08-23,,False,,41,5422,True,False,False,False
