id_cliente,data_atendimento,canal,duracao_segundos,nota
4007,2025-01-26,telefone,808,2.0
4008,2026-01-05,chat_site,523,2.0
4008,2026-01-19,whatsapp,499,4.0
4008,2026-01-22,whatsapp,204,4.0
4008,2026-02-10,telefone,736,1.5
4008,2026-02-23,whatsapp,269,4.0
4008,2026-02-27,whatsapp,576,5.0
4008,2026-02-28,whatsapp,375,4.5
4008,2026-03-09,telefone,712,2.0
4008,2026-03-14,telefone,998,2.5
4009,2024-06-22,telefone,259,5.0
4009,2024-07-08,whatsapp,375,5.0
4009,2024-08-02,telefone,780,2.5
4009,2024-08-05,telefone,310,3.0
4009,2024-09-29,whatsapp,157,2.5
4009,2024-11-06,whatsapp,309,3.0
4009,2024-11-07,whatsapp,304,4.5
4009,2024-11-18,whatsapp,388,3.0
4011,2024-11-09,telefone,701,3.5
4011,2024-12-29,whatsapp,497,4.0
4011,2025-01-01,telefone,1183,2.5
4011,2025-02-14,whatsapp,185,4.5
4011,2025-03-30,whatsapp,358,4.5
4011,2025-04-14,whatsapp,523,5.0
4013,2025-10-07,chat_site,482,2.0
4013,2025-10-23,chat_site,288,3.0
4013,2025-10-27,chat_site,532,3.5
4013,2025-11-13,telefone,284,4.0
4013,2025-12-07,telefone,591,2.5
4013,2026-01-03,chat_site,651,2.5
4014,2025-07-31,telefone,843,1.5
4014,2025-08-07,chat_site,721,3.0
4014,2025-08-21,telefone,486,4.0
4014,2025-08-26,chat_site,134,3.5
4014,2025-09-04,whatsapp,65,2.5
4014,2025-09-30,chat_site,508,3.5
4014,2025-10-01,telefone,219,2.5
4014,2025-10-15,whatsapp,595,3.0
4020,2025-08-20,telefone,576,4.5
4020,2025-09-19,telefone,415,3.5
4020,2025-10-24,chat_site,410,4.5
4020,2026-01-13,telefone,249,1.0
4021,2024-05-01,chat_site,480,4.0
4021,2024-05-16,whatsapp,598,3.5
4021,2024-06-22,whatsapp,478,5.0
4021,2024-08-12,whatsapp,125,1.5
4021,2024-09-06,telefone,653,4.5
4021,2024-10-13,telefone,783,2.0
4022,2024-03-20,whatsapp,306,4.0
4022,2024-04-06,chat_site,380,3.0
4022,2024-04-24,chat_site,270,2.0
4022,2024-04-27,chat_site,233,1.0
4022,2024-06-02,whatsapp,146,4.5
4022,2024-06-13,chat_site,272,3.5
4022,2024-07-21,telefone,745,5.0
4023,2025-04-10,telefone,579,4.0
4023,2025-05-16,telefone,104,3.5
4023,2025-05-25,telefone,873,5.0
4023,2025-06-10,chat_site,159,1.0
4023,2025-07-10,chat_site,732,1.0
4023,2025-08-08,whatsapp,511,2.0
4023,2025-09-06,telefone,436,3.0
4023,2025-09-24,whatsapp,375,4.0
4025,2025-04-03,telefone,613,4.0
4025,2025-04-13,telefone,139,5.0
4025,2025-05-20,whatsapp,152,2.5
4025,2025-06-17,chat_site,481,3.5
4025,2025-06-19,chat_site,678,1.5
4027,2024-07-17,whatsapp,106,2.0
4027,2024-09-06,whatsapp,128,3.0
4027,2024-09-13,telefone,873,5.0
4027,2024-10-13,chat_site,85,3.5
4027,2024-10-20,whatsapp,180,4.0
4027,2024-11-02,whatsapp,426,2.5
4028,2025-01-20,whatsapp,572,3.0
4028,2025-02-01,whatsapp,559,3.0
4028,2025-03-07,whatsapp,273,5.0
4028,2025-03-08,telefone,970,2.5
4028,2025-04-15,chat_site,536,2.5
4028,2025-04-17,chat_site,593,2.5
4028,2025-05-14,whatsapp,104,4.0
4028,2025-06-16,telefone,830,4.5
4028,2025-07-06,telefone,173,1.5
4029,2025-08-28,chat_site,400,4.0
4029,2025-09-22,whatsapp,512,4.5
4029,2025-10-07,whatsapp,597,4.0
4029,2025-11-04,chat_site,803,4.5
4029,2025-12-09,telefone,519,5.0
4029,2025-12-14,chat_site,170,4.5
4030,2025-02-03,whatsapp,74,4.0
4030,2025-02-11,whatsapp,411,1.5
4030,2025-04-12,telefone,1054,3.0
4030,2025-04-18,telefone,772,1.0
4030,2025-05-08,whatsapp,485,3.5
4030,2025-05-20,telefone,328,5.0
4030,2025-06-04,whatsapp,275,3.5
4034,2024-08-29,chat_site,375,4.0
4034,2024-09-02,chat_site,248,3.0
4034,2024-10-22,telefone,820,3.5
4034,2024-10-30,telefone,453,2.5
4034,2024-11-01,chat_site,438,3.0
4034,2025-02-06,telefone,351,3.0
4035,2025-03-31,telefone,1129,3.0
4035,2025-04-14,whatsapp,155,2.5
4035,2025-04-15,whatsapp,214,3.0
4035,2025-04-30,telefone,1171,3.5
4035,2025-05-04,whatsapp,482,1.5
4035,2025-05-09,chat_site,591,2.5
4035,2025-05-21,telefone,536,4.5
4035,2025-05-29,whatsapp,67,4.0
4035,2025-06-20,whatsapp,224,3.0
4036,2024-03-29,telefone,462,4.0
4036,2024-04-11,whatsapp,389,5.0
4036,2024-04-17,whatsapp,299,5.0
4036,2024-04-18,telefone,1193,2.0
4036,2024-05-02,whatsapp,149,3.5
4036,2024-05-11,chat_site,512,3.0
4036,2024-05-15,telefone,719,2.0
4036,2024-05-26,telefone,148,3.0
4036,2024-05-27,whatsapp,374,2.5
4036,2024-05-28,chat_site,151,3.0
4036,2024-05-28,chat_site,790,3.0
4037,2025-11-06,whatsapp,308,3.0
4037,2025-11-15,whatsapp,527,4.0
4037,2025-12-29,whatsapp,584,2.5
4038,2026-03-03,chat_site,544,1.5
4038,2026-03-14,chat_site,598,3.5
4038,2026-04-13,whatsapp,496,2.5
4038,2026-04-20,chat_site,752,3.0
4038,2026-04-25,whatsapp,368,3.5
4038,2026-04-29,chat_site,194,3.0
4038,2026-05-03,telefone,1190,2.5
4038,2026-05-10,telefone,485,1.0
4038,2026-05-11,telefone,381,2.5
4039,2024-12-21,chat_site,149,1.0
4039,2024-12-25,telefone,482,3.5
4039,2025-01-15,whatsapp,209,3.5
4039,2025-01-19,telefone,93,2.5
4039,2025-01-20,whatsapp,397,5.0
4039,2025-01-27,telefone,833,1.0
4039,2025-02-14,chat_site,592,2.5
4039,2025-02-15,whatsapp,164,1.5
4039,2025-02-18,telefone,795,4.5
4040,2024-12-08,telefone,336,4.0
4040,2024-12-12,telefone,875,2.5
4040,2024-12-14,telefone,1007,4.5
4040,2024-12-25,chat_site,610,3.0
4040,2025-01-14,telefone,935,2.5
4040,2025-01-15,telefone,615,2.5
4040,2025-04-01,whatsapp,423,3.0
4040,2025-05-05,telefone,1058,2.0
4041,2024-10-11,telefone,135,2.5
4041,2024-10-27,whatsapp,286,3.0
4041,2024-11-05,chat_site,125,3.0
4041,2025-02-05,telefone,542,3.0
4041,2025-02-18,whatsapp,422,3.5
4043,2026-02-14,chat_site,557,3.0
4043,2026-03-06,telefone,1109,5.0
4044,2024-11-29,chat_site,575,2.0
4044,2024-12-02,telefone,1006,3.5
4044,2024-12-04,whatsapp,499,1.0
4044,2024-12-24,whatsapp,85,4.0
4044,2024-12-29,whatsapp,544,4.5
4044,2025-01-05,chat_site,267,2.0
4044,2025-01-30,telefone,374,1.0
4044,2025-02-06,telefone,113,1.0
4045,2025-02-13,whatsapp,87,3.5
4045,2025-03-21,whatsapp,570,3.5
4045,2025-04-15,telefone,493,1.5
4047,2025-02-19,whatsapp,560,3.0
4047,2025-04-13,chat_site,430,3.0
4048,2024-08-15,whatsapp,249,4.0
4048,2024-09-14,chat_site,532,3.0
4048,2024-09-27,chat_site,886,2.0
4048,2024-10-15,telefone,693,2.0
4048,2024-10-23,telefone,357,4.0
4048,2024-11-13,whatsapp,402,2.5
4048,2024-11-13,telefone,655,2.5
4048,2024-12-02,telefone,116,3.0
4048,2024-12-08,chat_site,366,3.5
4048,2025-01-12,chat_site,201,3.5
4048,2025-01-13,whatsapp,217,4.5
4049,2024-11-18,whatsapp,152,3.5
4049,2024-11-30,telefone,699,2.5
4049,2024-12-15,telefone,200,3.0
4049,2024-12-18,whatsapp,441,3.0
4049,2025-02-09,chat_site,489,5.0
4049,2025-02-21,whatsapp,60,3.5
4049,2025-03-23,chat_site,563,3.0
4050,2025-01-30,chat_site,271,3.0
4050,2025-02-08,whatsapp,257,2.5
4050,2025-03-10,telefone,872,3.5
4050,2025-05-07,telefone,903,1.5
4050,2025-07-03,telefone,340,3.5
4051,2024-11-10,telefone,955,5.0
4051,2024-11-25,chat_site,425,4.0
4051,2024-12-06,telefone,960,1.5
4051,2025-01-30,whatsapp,484,2.0
4051,2025-02-18,chat_site,763,3.0
4051,2025-03-08,chat_site,550,4.5
4052,2024-12-28,telefone,111,4.0
4052,2024-12-29,whatsapp,157,3.0
4052,2025-03-08,whatsapp,174,1.5
4052,2025-04-20,chat_site,833,3.5
4054,2025-12-29,whatsapp,418,5.0
4054,2026-01-12,telefone,386,3.0
4054,2026-02-08,whatsapp,213,3.0
4054,2026-02-15,telefone,1107,1.5
4054,2026-02-22,telefone,1120,2.5
4054,2026-03-02,whatsapp,453,2.5
4054,2026-04-04,whatsapp,543,5.0
4054,2026-04-24,chat_site,110,3.0
4055,2024-01-16,whatsapp,402,3.5
4055,2024-02-08,whatsapp,110,5.0
4055,2024-03-07,whatsapp,243,3.5
4055,2024-03-10,telefone,1071,2.5
4058,2025-03-28,whatsapp,504,4.5
4058,2025-04-24,telefone,247,3.5
4058,2025-05-01,whatsapp,388,3.5
4058,2025-05-07,telefone,453,1.5
4058,2025-07-02,whatsapp,507,3.0
4059,2024-08-24,chat_site,504,3.5
4059,2024-09-30,whatsapp,566,4.5
4059,2024-10-01,telefone,576,5.0
4059,2024-10-22,chat_site,831,4.0
4059,2024-11-07,telefone,314,3.5
4059,2024-12-18,telefone,793,3.0
4062,2024-03-07,chat_site,504,1.5
4062,2024-03-18,whatsapp,584,4.5
4062,2024-03-25,telefone,409,4.5
4062,2024-04-05,telefone,258,4.0
4062,2024-04-20,chat_site,79,3.0
4062,2024-05-02,telefone,635,3.0
4066,2025-07-21,telefone,114,3.5
4066,2025-07-25,chat_site,328,4.0
4066,2025-08-21,telefone,517,4.5
4066,2025-08-23,chat_site,788,2.5
4066,2025-09-17,whatsapp,309,2.5
4066,2025-09-18,whatsapp,550,1.5
4066,2025-09-25,telefone,678,4.5
4066,2025-09-25,whatsapp,502,3.0
4069,2025-10-13,whatsapp,599,3.5
4069,2026-01-09,whatsapp,92,3.0
4069,2026-02-18,chat_site,150,2.5
4070,2024-06-24,telefone,1038,4.0
4070,2024-06-28,telefone,959,3.0
4070,2024-07-28,chat_site,865,3.0
4070,2024-08-04,telefone,1092,2.5
4070,2024-08-12,whatsapp,183,5.0
4070,2024-08-24,chat_site,318,3.0
4070,2024-08-28,chat_site,779,4.0
4070,2024-08-29,chat_site,831,1.5
4070,2024-08-30,telefone,912,3.0
4075,2024-10-06,chat_site,68,2.0
4075,2024-10-25,chat_site,282,3.5
4075,2024-11-10,whatsapp,572,3.0
4075,2024-11-28,chat_site,760,1.5
4075,2025-01-05,telefone,473,2.5
4075,2025-01-28,whatsapp,340,1.0
4075,2025-02-11,whatsapp,74,3.0
4075,2025-02-11,chat_site,702,3.0
4075,2025-03-02,telefone,889,5.0
4075,2025-03-27,whatsapp,573,3.0
4078,2025-10-30,chat_site,776,1.0
4078,2025-11-12,telefone,479,1.5
4078,2025-12-07,telefone,1005,3.0
4078,2025-12-13,whatsapp,594,2.5
4078,2025-12-16,telefone,367,2.5
4078,2025-12-29,whatsapp,575,3.5
4078,2025-12-31,whatsapp,136,4.0
4079,2024-11-08,whatsapp,310,4.0
4079,2024-11-25,chat_site,796,1.5
4079,2024-11-27,whatsapp,494,5.0
4079,2024-11-29,chat_site,241,3.5
4079,2024-12-08,telefone,1050,1.0
4079,2024-12-16,telefone,1018,2.0
4079,2024-12-27,telefone,1008,3.0
4079,2025-01-01,chat_site,859,3.0
4079,2025-01-01,whatsapp,164,4.5
4079,2025-01-08,telefone,482,1.5
4082,2024-11-26,whatsapp,243,2.5
4082,2025-01-03,telefone,632,2.5
4082,2025-01-11,chat_site,469,3.5
4083,2025-11-19,whatsapp,404,2.0
4083,2025-11-27,whatsapp,393,3.5
4083,2025-12-21,whatsapp,488,3.5
4083,2026-01-31,telefone,387,2.5
4083,2026-02-25,whatsapp,209,3.0
4083,2026-03-11,telefone,651,3.0
4083,2026-04-02,chat_site,322,3.5
4083,2026-04-08,whatsapp,102,5.0
4084,2025-11-12,telefone,299,4.5
4084,2025-12-31,whatsapp,570,2.5
4084,2026-01-08,telefone,846,1.0
4084,2026-02-18,whatsapp,410,3.5
4084,2026-03-16,whatsapp,194,5.0
4084,2026-03-25,whatsapp,218,2.5
4084,2026-04-29,chat_site,812,3.0
4086,2026-01-18,chat_site,529,1.5
4086,2026-01-21,telefone,866,3.0
4086,2026-03-01,telefone,161,1.5
4086,2026-03-11,whatsapp,339,4.5
4086,2026-03-17,chat_site,800,2.0
4086,2026-03-18,chat_site,753,4.0
4086,2026-03-19,chat_site,865,1.5
4086,2026-03-20,telefone,617,2.5
4086,2026-03-21,telefone,555,3.0
4086,2026-03-25,chat_site,525,2.0
4087,2024-08-21,chat_site,424,3.5
4087,2024-09-30,chat_site,870,3.5
4087,2024-10-18,telefone,508,4.0
4087,2024-10-31,whatsapp,449,2.5
4087,2024-11-24,whatsapp,399,5.0
4091,2025-10-18,telefone,1196,4.5
4091,2026-02-14,telefone,433,4.0
4091,2026-03-12,telefone,961,3.0
4093,2025-04-23,whatsapp,248,5.0
4096,2025-07-24,whatsapp,107,3.0
4096,2025-07-25,telefone,90,5.0
4096,2025-08-15,telefone,641,3.5
4096,2025-08-20,whatsapp,297,4.0
4096,2025-09-18,chat_site,629,4.5
4098,2024-11-02,whatsapp,264,3.5
4098,2024-11-03,whatsapp,208,3.5
4098,2024-11-04,whatsapp,448,4.5
4098,2024-11-25,whatsapp,475,2.5
4098,2024-12-03,telefone,425,2.0
4098,2024-12-08,telefone,990,3.0
4098,2024-12-25,telefone,222,1.5
4098,2024-12-29,chat_site,164,3.0
4098,2024-12-31,telefone,955,2.5
4098,2025-01-04,whatsapp,322,2.5
4098,2025-01-04,whatsapp,244,2.0
4099,2025-12-14,whatsapp,156,3.0
4099,2026-01-27,telefone,471,3.0
4099,2026-02-01,telefone,662,2.0
4099,2026-03-09,telefone,390,3.5
4099,2026-04-03,whatsapp,207,5.0
4099,2026-04-10,telefone,530,3.5
4100,2025-06-19,whatsapp,342,4.0
4100,2025-07-04,whatsapp,252,2.5
4100,2025-07-25,chat_site,171,2.5
4100,2025-08-02,whatsapp,245,1.0
4100,2025-08-06,telefone,976,3.5
4100,2025-08-08,whatsapp,320,2.0
4100,2025-08-10,whatsapp,153,3.0
4100,2025-08-11,telefone,670,3.5
4103,2024-06-22,whatsapp,124,3.5
4103,2024-06-23,whatsapp,341,2.0
4103,2024-07-23,telefone,1073,3.0
4103,2024-10-27,chat_site,703,4.0
4103,2024-10-29,whatsapp,254,4.5
4104,2024-01-17,whatsapp,147,2.0
4104,2024-01-30,telefone,737,2.0
4104,2024-03-15,telefone,990,4.0
4104,2024-03-26,chat_site,149,3.0
4104,2024-04-25,chat_site,233,3.5
4104,2024-04-28,telefone,904,2.0
4104,2024-06-17,whatsapp,594,4.0
4105,2024-05-11,telefone,355,3.0
4105,2024-05-26,whatsapp,254,2.5
4105,2024-06-13,whatsapp,221,2.5
4105,2024-06-17,whatsapp,492,3.0
4105,2024-06-19,telefone,1083,4.0
4105,2024-06-22,whatsapp,563,3.5
4105,2024-07-05,telefone,552,3.5
4105,2024-07-10,telefone,1022,2.0
4105,2024-07-12,whatsapp,133,2.0
4106,2025-05-20,whatsapp,547,2.5
4106,2025-06-08,telefone,655,2.0
4106,2025-06-28,telefone,1168,2.5
4106,2025-07-10,telefone,615,3.0
4106,2025-07-10,chat_site,442,2.5
4106,2025-07-11,whatsapp,456,3.5
4106,2025-07-19,whatsapp,440,5.0
4106,2025-07-20,telefone,382,3.0
4106,2025-07-20,whatsapp,554,2.5
4107,2024-05-03,telefone,709,1.0
4107,2024-05-09,chat_site,153,4.5
4107,2024-07-24,telefone,165,1.5
4107,2024-09-04,whatsapp,191,3.5
4107,2024-09-10,whatsapp,565,4.5
4109,2025-05-12,whatsapp,404,4.5
4109,2025-05-28,whatsapp,106,4.5
4109,2025-06-12,whatsapp,153,4.5
4109,2025-07-01,whatsapp,133,3.0
4109,2025-08-02,chat_site,173,3.0
4110,2024-10-29,whatsapp,594,2.5
4110,2024-11-06,telefone,286,3.0
4110,2025-01-29,whatsapp,413,4.5
4110,2025-02-05,chat_site,177,1.0
4110,2025-02-26,telefone,376,4.5
4111,2024-03-10,telefone,1042,3.0
4111,2024-03-27,whatsapp,481,4.0
4111,2024-04-11,whatsapp,423,2.5
4111,2024-05-01,chat_site,571,4.0
4111,2024-05-10,whatsapp,333,2.0
4112,2025-02-14,whatsapp,272,3.0
4112,2025-03-06,chat_site,852,3.5
4112,2025-04-03,telefone,761,2.5
4112,2025-05-05,telefone,632,2.5
4112,2025-06-15,telefone,170,3.5
4112,2025-07-05,telefone,1193,4.0
4112,2025-07-14,whatsapp,319,5.0
4112,2025-07-19,whatsapp,67,3.5
4113,2025-01-04,telefone,191,2.0
4113,2025-01-07,chat_site,205,1.5
4113,2025-01-20,telefone,580,2.5
4113,2025-02-04,telefone,637,2.5
4113,2025-02-09,telefone,432,3.0
4113,2025-02-22,whatsapp,526,3.5
4113,2025-03-09,chat_site,174,2.0
4113,2025-03-25,telefone,970,4.5
4115,2024-09-23,chat_site,204,2.0
4115,2024-11-07,telefone,371,1.5
4115,2024-12-18,whatsapp,280,3.0
4115,2025-01-25,telefone,655,2.5
4115,2025-01-29,whatsapp,337,2.5
4115,2025-02-03,telefone,244,2.5
4115,2025-02-21,whatsapp,515,1.5
4116,2025-02-18,chat_site,509,2.5
4116,2025-02-27,whatsapp,575,3.0
4116,2025-06-11,telefone,717,3.0
4116,2025-06-14,chat_site,60,3.0
4116,2025-07-11,chat_site,573,4.0
4116,2025-07-13,whatsapp,178,3.5
4117,2024-01-22,telefone,1022,4.0
4117,2024-02-02,whatsapp,558,2.0
4117,2024-02-28,telefone,391,3.5
4117,2024-03-25,telefone,1158,5.0
4117,2024-04-09,whatsapp,395,4.0
4117,2024-06-16,telefone,562,3.0
4117,2024-07-07,telefone,727,2.5
4118,2024-04-28,telefone,717,2.0
4118,2024-05-03,telefone,299,2.5
4118,2024-05-31,telefone,956,4.0
4118,2024-06-04,chat_site,368,3.0
4118,2024-07-03,telefone,349,4.5
4118,2024-08-23,chat_site,587,5.0
4118,2024-09-10,whatsapp,370,3.0
4120,2024-02-17,chat_site,78,4.5
4120,2024-02-21,whatsapp,593,3.0
4120,2024-06-20,telefone,96,3.0
4120,2024-07-10,whatsapp,439,2.5
4120,2024-07-22,whatsapp,523,3.0
4120,2024-07-22,telefone,831,2.0
4121,2025-10-08,whatsapp,273,2.0
4121,2025-10-15,telefone,220,4.5
4121,2025-10-28,telefone,682,4.0
4121,2025-11-09,chat_site,381,1.5
4121,2025-12-16,telefone,506,3.0
4121,2026-01-19,telefone,780,3.0
4124,2024-10-28,chat_site,447,1.0
4124,2024-10-29,telefone,569,1.0
4124,2024-11-29,whatsapp,567,2.5
4124,2024-12-16,telefone,283,3.5
4125,2025-11-19,telefone,771,4.0
4125,2025-11-25,whatsapp,109,3.5
4125,2025-12-30,chat_site,128,4.5
4125,2025-12-31,whatsapp,205,4.5
4125,2026-01-17,whatsapp,534,2.5
4125,2026-01-20,whatsapp,562,1.5
4125,2026-02-18,telefone,1157,4.0
4125,2026-02-26,telefone,1170,4.0
4125,2026-03-14,telefone,846,3.0
4125,2026-04-11,whatsapp,64,2.5
4125,2026-04-11,whatsapp,551,4.0
4127,2024-02-15,telefone,402,4.0
4127,2024-06-10,telefone,730,3.5
4127,2024-06-29,chat_site,184,3.5
4127,2024-07-17,chat_site,674,3.5
4128,2024-03-24,telefone,497,4.0
4128,2024-04-09,chat_site,302,4.0
4128,2024-04-28,telefone,496,3.5
4128,2024-04-29,chat_site,522,3.5
4128,2024-06-19,telefone,882,4.5
4128,2024-07-31,telefone,426,5.0
4128,2024-09-12,chat_site,657,3.5
4130,2025-02-24,whatsapp,587,4.0
4130,2025-02-26,chat_site,358,4.0
4130,2025-03-30,telefone,1087,4.5
4130,2025-04-20,telefone,293,2.5
4130,2025-05-16,chat_site,366,3.0
4130,2025-05-22,chat_site,390,2.5
4130,2025-06-03,telefone,335,2.5
4131,2024-01-13,whatsapp,401,3.0
4131,2024-02-01,chat_site,620,5.0
4131,2024-02-08,whatsapp,134,2.5
4131,2024-02-25,whatsapp,314,4.0
4131,2024-03-12,whatsapp,538,4.5
4131,2024-04-07,telefone,880,4.5
4131,2024-04-15,chat_site,467,2.5
4131,2024-05-27,whatsapp,235,4.0
4133,2025-09-24,whatsapp,408,3.0
4133,2025-09-25,telefone,820,3.5
4134,2025-04-21,chat_site,605,2.0
4134,2025-05-05,telefone,198,1.0
4134,2025-07-26,whatsapp,88,4.5
4134,2025-08-02,whatsapp,559,5.0
4138,2024-08-11,whatsapp,482,3.5
4138,2024-08-30,telefone,172,3.0
4138,2024-11-18,telefone,1144,2.0
4138,2024-11-24,telefone,921,2.0
4138,2024-12-18,telefone,297,3.0
4138,2025-01-27,whatsapp,573,4.0
4138,2025-02-02,telefone,1155,3.0
4140,2025-03-23,whatsapp,479,4.0
4140,2025-04-12,whatsapp,63,4.0
4140,2025-05-05,chat_site,693,4.5
4140,2025-05-28,telefone,1042,3.5
4140,2025-06-23,telefone,260,2.0
4140,2025-08-27,chat_site,129,2.5
4140,2025-08-28,telefone,704,2.0
4141,2025-09-18,telefone,808,4.0
4141,2025-09-29,chat_site,627,3.5
4141,2025-10-30,telefone,1180,1.5
4141,2025-11-04,chat_site,406,3.0
4141,2026-01-07,telefone,387,2.5
4141,2026-01-12,whatsapp,218,3.5
4143,2024-05-18,whatsapp,387,3.5
4143,2024-05-29,chat_site,692,4.0
4143,2024-06-18,whatsapp,499,2.5
4143,2024-07-12,chat_site,664,2.5
4143,2024-07-21,telefone,844,4.0
4143,2024-08-08,whatsapp,295,3.5
4143,2024-08-21,whatsapp,191,3.0
4143,2024-09-14,chat_site,840,3.0
4143,2024-10-22,telefone,1002,2.5
4144,2025-01-28,chat_site,637,4.5
4144,2025-02-17,telefone,465,5.0
4144,2025-03-13,chat_site,199,3.0
4144,2025-04-05,telefone,696,3.0
4144,2025-06-01,whatsapp,466,2.0
4144,2025-06-09,chat_site,454,2.5
4144,2025-06-27,telefone,903,2.0
4145,2024-04-23,chat_site,650,4.0
4145,2024-05-15,whatsapp,248,3.0
4145,2024-05-28,whatsapp,241,5.0
4145,2024-06-06,chat_site,120,3.5
4145,2024-07-18,whatsapp,530,1.5
4145,2024-07-18,telefone,740,4.0
4145,2024-09-08,whatsapp,240,2.5
4145,2024-09-16,chat_site,886,2.5
4145,2024-10-15,chat_site,358,3.5
4146,2024-09-29,telefone,1051,3.5
4146,2024-11-07,telefone,1190,5.0
4146,2024-11-18,whatsapp,347,3.0
4146,2024-12-05,telefone,256,4.0
4146,2024-12-10,telefone,295,4.5
4146,2024-12-27,whatsapp,236,3.5
4146,2025-01-10,whatsapp,409,3.5
4146,2025-02-01,chat_site,623,4.0
4146,2025-02-05,whatsapp,466,1.0
4147,2025-09-18,telefone,152,4.5
4147,2025-10-07,whatsapp,286,3.0
4147,2025-10-11,telefone,1185,3.0
4147,2025-10-26,telefone,882,2.5
4147,2025-10-30,telefone,781,4.5
4147,2025-11-09,whatsapp,459,4.0
4147,2025-11-12,telefone,554,3.0
4147,2025-11-13,telefone,480,2.5
4151,2024-11-29,whatsapp,454,4.5
4151,2025-01-26,chat_site,387,3.0
4151,2025-01-26,whatsapp,253,2.5
4151,2025-02-10,telefone,1099,5.0
4151,2025-02-26,whatsapp,244,3.0
4155,2025-03-09,telefone,795,3.0
4155,2025-03-14,telefone,660,2.5
4155,2025-03-26,telefone,615,1.5
4155,2025-04-11,telefone,1190,1.5
4155,2025-04-20,chat_site,886,3.0
4155,2025-05-12,whatsapp,184,3.0
4155,2025-05-12,whatsapp,246,3.5
4155,2025-05-17,whatsapp,333,3.5
4155,2025-05-19,chat_site,348,3.0
4157,2025-11-23,chat_site,409,3.0
4157,2025-12-02,telefone,495,1.5
4157,2025-12-08,telefone,165,1.5
4157,2025-12-11,whatsapp,259,3.5
4157,2026-01-09,telefone,413,2.0
4157,2026-01-10,whatsapp,231,3.5
4157,2026-01-24,telefone,875,3.5
4157,2026-01-25,whatsapp,193,4.0
4158,2024-09-29,telefone,661,3.0
4158,2024-10-05,telefone,769,2.0
4158,2024-10-10,chat_site,675,1.5
4158,2024-10-11,whatsapp,176,3.5
4158,2024-10-17,telefone,744,2.5
4158,2024-10-22,chat_site,354,1.5
4158,2024-10-23,telefone,776,2.5
4158,2024-11-15,whatsapp,110,1.5
4158,2024-11-25,whatsapp,247,3.5
4158,2024-11-29,telefone,94,2.0
4160,2024-06-05,telefone,578,2.0
4160,2024-06-10,telefone,929,2.5
4160,2024-07-21,whatsapp,424,3.0
4160,2024-07-22,whatsapp,319,3.5
4163,2025-06-26,chat_site,708,4.5
4163,2025-07-03,telefone,984,3.5
4163,2025-09-13,telefone,1075,3.5
4163,2025-09-14,whatsapp,454,2.5
4163,2025-10-05,telefone,643,2.5
4163,2025-10-09,whatsapp,520,5.0
4164,2024-07-18,telefone,136,3.0
4164,2024-07-18,telefone,181,3.0
4164,2024-09-05,telefone,1102,1.5
4166,2025-08-06,chat_site,722,4.0
4166,2025-09-03,telefone,1064,2.0
4166,2025-12-08,whatsapp,180,1.0
4166,2025-12-14,chat_site,121,3.5
4166,2026-01-19,whatsapp,361,3.0
4168,2024-11-01,telefone,1187,1.5
4168,2024-11-04,telefone,267,2.5
4168,2024-11-11,whatsapp,89,4.0
4168,2024-11-25,telefone,160,3.0
4168,2024-12-02,telefone,443,1.5
4168,2024-12-03,whatsapp,423,2.0
4168,2024-12-28,chat_site,640,2.0
4168,2024-12-30,whatsapp,162,5.0
4168,2024-12-30,telefone,309,2.0
4168,2024-12-30,chat_site,813,1.5
4168,2025-01-02,telefone,1041,2.5
4170,2025-08-21,whatsapp,460,5.0
4170,2025-08-24,telefone,1127,5.0
4170,2025-10-07,chat_site,546,2.5
4170,2025-10-10,whatsapp,589,4.5
4170,2025-10-26,telefone,603,1.0
4170,2025-12-24,whatsapp,162,4.0
4170,2025-12-25,whatsapp,297,2.5
4170,2026-01-08,telefone,1174,2.0
4171,2024-11-15,telefone,741,1.5
4171,2024-11-26,telefone,813,2.5
4171,2025-02-07,telefone,697,3.0
4171,2025-04-11,telefone,398,3.5
4171,2025-04-29,whatsapp,439,3.5
4171,2025-05-01,chat_site,370,2.5
4172,2024-08-18,telefone,118,3.0
4172,2024-09-08,chat_site,451,2.5
4172,2024-09-25,telefone,457,3.0
4172,2024-10-11,telefone,313,4.5
4172,2025-01-17,whatsapp,467,3.0
4173,2025-03-31,whatsapp,389,3.5
4173,2025-04-01,whatsapp,457,4.0
4173,2025-06-09,telefone,966,2.0
4173,2025-08-21,whatsapp,340,4.5
4173,2025-08-31,whatsapp,529,2.5
4174,2024-11-08,telefone,580,3.5
4174,2024-11-14,telefone,1060,2.5
4174,2024-12-19,telefone,261,3.5
4174,2024-12-20,telefone,129,3.0
4174,2025-01-31,whatsapp,483,4.5
4174,2025-04-24,whatsapp,420,4.0
4174,2025-04-26,telefone,1132,3.5
4176,2024-11-06,chat_site,401,3.5
4176,2024-11-20,telefone,515,5.0
4176,2024-11-24,telefone,804,5.0
4176,2024-11-24,whatsapp,107,4.0
4176,2024-12-24,chat_site,734,4.0
4176,2025-01-20,telefone,370,5.0
4176,2025-03-05,telefone,1027,4.0
4176,2025-03-20,whatsapp,202,4.5
4177,2024-10-18,telefone,759,2.5
4177,2024-11-06,telefone,991,3.0
4177,2025-01-03,whatsapp,215,4.5
