id_cliente,ano_mes,receita_bruta
4071,2025-10,162.66
4071,2025-11,167.97
4071,2025-12,126.55
4071,2026-01,126.57
4071,2026-02,167.02
4071,2026-03,169.56
4071,2026-04,155.21
4071,2026-05,156.33
4072,2025-10,124.92
4072,2025-11,108.72
4072,2025-12,77.82
4073,2025-12,134.74
4073,2026-01,131.75
4073,2026-02,167.39
4073,2026-03,165.71
4073,2026-04,157.23
4073,2026-05,159.87
4074,2026-03,49.46
4074,2026-04,47.13
4074,2026-05,45.13
4075,2024-10,147.71
4075,2024-11,140.93
4075,2024-12,110.06
4075,2025-01,120.28
4075,2025-02,145.51
4075,2025-03,139.47
4075,2025-04,138.74
4075,2025-05,147.47
4075,2025-06,145.99
4075,2025-07,118.16
4075,2025-08,137.87
4075,2025-09,146.25
4075,2025-10,147.2
4075,2025-11,142.36
4075,2025-12,110.96
4075,2026-01,112.02
4075,2026-02,144.15
4075,2026-03,137.34
4075,2026-04,135.35
4075,2026-05,139.15
4076,2024-01,112.23
4076,2024-02,145.11
4076,2024-03,133.69
4076,2024-04,144.71
4076,2024-05,138.39
4076,2024-06,144.92
4076,2024-07,109.38
4076,2024-08,121.9
4076,2024-09,109.48
4077,2026-04,108.1
4077,2026-05,110.54
4078,2025-05,70.61
4078,2025-06,66.64
4078,2025-07,61.89
4078,2025-08,68.71
4078,2025-09,71.76
4078,2025-10,68.49
4078,2025-11,65.16
4078,2025-12,51.56
4078,2026-01,43.2
4079,2024-07,74.97
4079,2024-08,90.68
4079,2024-09,90.63
4079,2024-10,83.48
4079,2024-11,83.11
4079,2024-12,64.77
4079,2025-01,58.55
4080,2025-10,165.03
4080,2025-11,160.77
4080,2025-12,129.54
4080,2026-01,124.4
4080,2026-02,169.67
4080,2026-03,163.65
4080,2026-04,163.83
4080,2026-05,168.79
4081,2026-02,119.69
4081,2026-03,116.83
4081,2026-04,117.16
4081,2026-05,120.64
4082,2024-08,124.32
4082,2024-09,118.98
4082,2024-10,119.31
4082,2024-11,117.83
4082,2024-12,92.34
4082,2025-01,96.95
4082,2025-02,120.98
4082,2025-03,113.77
4082,2025-04,116.7
4082,2025-05,123.05
4082,2025-06,119.06
4082,2025-07,103.15
4082,2025-08,117.53
4082,2025-09,113.84
4082,2025-10,119.84
4082,2025-11,116.2
4082,2025-12,98.45
4082,2026-01,95.42
4082,2026-02,119.22
4082,2026-03,119.85
4082,2026-04,121.77
4082,2026-05,122.83
4083,2025-10,115.86
4083,2025-11,121.83
4083,2025-12,94.67
4083,2026-01,99.74
4083,2026-02,118.54
4083,2026-03,118.97
4083,2026-04,120.63
4083,2026-05,121.33
4084,2025-11,125.96
4084,2025-12,99.92
4084,2026-01,96.61
4084,2026-02,127.34
4084,2026-03,127.81
4084,2026-04,121.66
4084,2026-05,120.22
4085,2025-03,163.62
4085,2025-04,162.95
4085,2025-05,162.12
4085,2025-06,154.55
4085,2025-07,132.68
4085,2025-08,158.17
4085,2025-09,160.65
4085,2025-10,157.81
4085,2025-11,163.69
4085,2025-12,126.62
4085,2026-01,130.88
4085,2026-02,155.9
4085,2026-03,159.03
4085,2026-04,158.77
4085,2026-05,160.13
4086,2025-06,95.3
4086,2025-07,83.72
4086,2025-08,92.18
4086,2025-09,94.07
4086,2025-10,92.08
4086,2025-11,97.04
4086,2025-12,74.45
4086,2026-01,75.75
4086,2026-02,80.88
4086,2026-03,78.12
4087,2024-08,142.02
4087,2024-09,149.56
4087,2024-10,140.3
4087,2024-11,140.56
4087,2024-12,119.89
4087,2025-01,120.12
4087,2025-02,144.31
4087,2025-03,152.57
4087,2025-04,148.65
4087,2025-05,149.22
4087,2025-06,148.69
4087,2025-07,124.88
4087,2025-08,140.77
4087,2025-09,148.05
4087,2025-10,151.89
4087,2025-11,153.08
4087,2025-12,114.75
4087,2026-01,121.87
4087,2026-02,142.84
4087,2026-03,142.8
4087,2026-04,140.71
4087,2026-05,154.06
4088,2026-03,87.38
4088,2026-04,72.35
4089,2026-04,158.81
4089,2026-05,151.81
4090,2026-04,111.17
4090,2026-05,109.75
4091,2025-09,191.53
4091,2025-10,202.65
4091,2025-11,184.81
4091,2025-12,155.44
4091,2026-01,163.69
4091,2026-02,191.77
4091,2026-03,190.16
4091,2026-04,186.09
4091,2026-05,195.15
4092,2024-02,27.78
4092,2024-03,28.74
4092,2024-04,27.79
4092,2024-05,25.05
4092,2024-06,24.81
4092,2024-07,19.3
4092,2024-09,27.85
4092,2024-10,26.57
4092,2024-11,27.38
4092,2024-12,22.4
4092,2025-01,22.07
4092,2025-02,28.75
4092,2025-03,28.92
4092,2025-04,28.3
4092,2025-05,28.74
4092,2025-06,28.79
4092,2025-07,23.28
4092,2025-08,27.14
4092,2025-09,26.31
4092,2025-10,26.8
4092,2025-11,26.63
4092,2025-12,21.58
4092,2026-01,21.56
4092,2026-02,27.13
4092,2026-03,27.99
4092,2026-04,28.58
4092,2026-05,26.7
4093,2024-11,156.09
4093,2024-12,118.39
4093,2025-01,128.79
4093,2025-02,152.15
4093,2025-03,158.2
4093,2025-04,151.39
4093,2025-05,160.94
4093,2025-06,156.49
4093,2025-07,137.5
4093,2025-08,152.51
4093,2025-09,150.71
4093,2025-10,153.12
4093,2025-11,148.35
4093,2025-12,121.06
4093,2026-01,123.01
4093,2026-02,151.35
4093,2026-03,146.79
4093,2026-04,149.44
4093,2026-05,155.63
4094,2025-01,165.46
4094,2025-02,202.25
4094,2025-03,207.2
4094,2025-04,192.43
4094,2025-05,207.53
4094,2025-06,195.08
4094,2025-07,167.17
4094,2025-08,197.92
4094,2025-09,208.73
4094,2025-10,191.58
4094,2025-11,201.92
4094,2025-12,167.15
4094,2026-01,168.7
4094,2026-02,204.89
4094,2026-03,190.8
4094,2026-04,205.92
4094,2026-05,205.03
4095,2026-03,161.55
4095,2026-04,159.83
4095,2026-05,164.64
4096,2025-04,70.2
4096,2025-05,73.1
4096,2025-06,72.51
4096,2025-07,60.06
4096,2025-08,72.19
4096,2025-09,71.74
4096,2025-10,70.17
4096,2025-11,68.08
4096,2025-12,57.92
4096,2026-01,55.05
4096,2026-02,73.0
4096,2026-03,69.47
4096,2026-04,70.2
4096,2026-05,68.74
4097,2025-04,67.41
4097,2025-05,66.19
4097,2025-06,64.14
4097,2025-07,50.33
4097,2025-08,70.19
4097,2025-09,68.19
4097,2025-10,71.4
4097,2025-11,68.75
4097,2025-12,55.49
4097,2026-01,57.51
4097,2026-02,67.01
4097,2026-03,69.32
4097,2026-04,69.18
4097,2026-05,67.67
4098,2024-05,34.65
4098,2024-06,33.08
4098,2024-07,28.54
4098,2024-08,33.32
4098,2024-09,34.01
4098,2024-10,34.63
4098,2024-11,30.9
4098,2024-12,23.38
4098,2025-01,22.37
4099,2025-11,217.89
4099,2025-12,172.56
4099,2026-01,165.18
4099,2026-02,201.1
4099,2026-03,208.45
4099,2026-04,207.66
4099,2026-05,199.84
4100,2024-10,240.65
4100,2024-11,222.44
4100,2024-12,187.07
4100,2025-01,178.25
4100,2025-02,234.98
4100,2025-03,224.62
4100,2025-04,239.9
4100,2025-05,218.5
4100,2025-06,219.32
4100,2025-07,180.56
4100,2025-08,182.24
4101,2024-03,152.56
4101,2024-04,148.26
4101,2024-05,158.55
4101,2024-06,155.9
4101,2024-07,134.88
4101,2024-08,156.5
4101,2024-09,159.1
4101,2024-10,155.26
4101,2024-11,148.96
4101,2024-12,120.45
4101,2025-01,120.1
4101,2025-02,162.91
4101,2025-03,162.78
4101,2025-04,153.94
4101,2025-05,158.35
4101,2025-06,148.72
4101,2025-07,136.2
4101,2025-08,155.0
4101,2025-09,155.66
4101,2025-10,149.47
4101,2025-11,153.98
4101,2025-12,122.02
4101,2026-01,119.8
4101,2026-02,154.32
4101,2026-03,149.52
4101,2026-04,150.78
4101,2026-05,152.68
4102,2026-04,65.05
4102,2026-05,69.8
4103,2024-06,96.41
4103,2024-07,83.95
4103,2024-08,93.87
4103,2024-09,98.15
4103,2024-10,96.14
4103,2024-11,92.36
4103,2024-12,76.54
4103,2025-01,75.96
4103,2025-02,100.03
4103,2025-03,96.88
4103,2025-04,93.81
4103,2025-05,97.57
4103,2025-06,96.29
4103,2025-07,82.46
4103,2025-08,94.01
4103,2025-09,98.25
4103,2025-10,100.01
4103,2025-11,96.76
4103,2025-12,75.69
4103,2026-01,76.58
4103,2026-02,95.1
4103,2026-03,100.62
4103,2026-04,98.11
4103,2026-05,101.04
4104,2024-01,191.15
4104,2024-02,220.15
4104,2024-03,236.09
4104,2024-04,229.59
4104,2024-05,231.28
4104,2024-06,218.89
4104,2024-07,188.2
4104,2024-08,237.16
4104,2024-09,232.4
4104,2024-10,234.78
4104,2024-11,220.61
4104,2024-12,182.85
4104,2025-01,183.48
4104,2025-02,220.71
4104,2025-03,217.95
4104,2025-04,218.89
4104,2025-05,221.89
4104,2025-06,224.22
4104,2025-07,184.38
4104,2025-08,225.47
4104,2025-09,226.64
4104,2025-10,225.42
4104,2025-11,228.08
4104,2025-12,175.43
4104,2026-01,189.92
4104,2026-02,219.97
4104,2026-03,224.58
4104,2026-04,234.04
4104,2026-05,230.86
4105,2024-03,37.25
4105,2024-04,37.85
4105,2024-05,32.78
4105,2024-06,34.17
4105,2024-07,25.88
4106,2025-01,103.35
4106,2025-02,130.45
4106,2025-03,126.2
4106,2025-04,125.83
4106,2025-05,114.85
4106,2025-06,115.64
4106,2025-07,86.17
4107,2024-03,58.09
4107,2024-04,54.32
4107,2024-05,55.97
4107,2024-06,57.65
4107,2024-07,48.65
4107,2024-08,54.31
4107,2024-09,58.57
4107,2024-10,53.51
4107,2024-11,57.49
4107,2024-12,45.0
4107,2025-01,43.23
4107,2025-02,54.35
4107,2025-03,53.46
4107,2025-04,54.15
4107,2025-05,57.93
4107,2025-06,54.63
4107,2025-07,48.35
4107,2025-08,54.11
4107,2025-09,54.36
4107,2025-10,54.96
4107,2025-11,58.28
4107,2025-12,43.86
4107,2026-01,45.87
4107,2026-02,55.07
4107,2026-03,53.79
4107,2026-04,56.09
4107,2026-05,55.08
4108,2025-12,190.2
4108,2026-01,194.83
4108,2026-02,249.15
4108,2026-03,244.1
4108,2026-04,229.99
4108,2026-05,229.46
4109,2025-03,57.75
4109,2025-04,55.47
4109,2025-05,55.96
4109,2025-06,57.53
4109,2025-07,49.5
4109,2025-08,59.23
4109,2025-09,57.01
4109,2025-10,58.96
4109,2025-11,54.96
4109,2025-12,46.64
4109,2026-01,46.12
4109,2026-02,59.81
4109,2026-03,58.63
4109,2026-04,58.47
4109,2026-05,59.69
4110,2024-10,230.69
4110,2024-11,218.29
4110,2024-12,180.93
4110,2025-01,172.43
4110,2025-02,221.15
4110,2025-03,218.65
4110,2025-04,211.89
4110,2025-05,229.04
4110,2025-06,228.69
4110,2025-07,197.09
4110,2025-08,212.82
4110,2025-09,209.27
4110,2025-10,225.19
4110,2025-11,214.81
4110,2025-12,180.27
4110,2026-01,178.58
4110,2026-02,221.57
4110,2026-03,219.77
4110,2026-04,209.09
4110,2026-05,214.74
4111,2024-01,131.09
4111,2024-02,157.1
4111,2024-03,162.83
4111,2024-04,160.38
4111,2024-05,165.3
4111,2024-06,168.13
4111,2024-07,135.19
4111,2024-08,168.46
4111,2024-09,157.08
4111,2024-10,167.99
4111,2024-11,159.26
4111,2024-12,131.51
4111,2025-01,128.5
4111,2025-02,165.86
4111,2025-03,169.77
4111,2025-04,165.96
4111,2025-05,171.61
4111,2025-06,157.24
4111,2025-07,139.38
4111,2025-08,162.98
4111,2025-09,161.98
4111,2025-10,163.66
4111,2025-11,166.14
4111,2025-12,129.45
4111,2026-01,129.54
4111,2026-02,159.05
4111,2026-03,161.62
4111,2026-04,167.35
4111,2026-05,165.2
4112,2025-02,125.6
4112,2025-03,121.68
4112,2025-04,117.31
4112,2025-05,114.63
4112,2025-06,116.9
4112,2025-07,102.8
4112,2025-08,116.55
4112,2025-09,117.96
4112,2025-10,125.94
4112,2025-11,125.31
4112,2025-12,97.3
4112,2026-01,100.49
4112,2026-02,117.44
4112,2026-03,123.03
4112,2026-04,124.83
4112,2026-05,124.08
4113,2024-05,94.82
4113,2024-06,98.6
4113,2024-07,87.79
4113,2024-08,98.81
4113,2024-09,96.62
4113,2024-10,102.47
4113,2024-11,100.84
4113,2024-12,80.94
4113,2025-01,75.47
4113,2025-02,86.15
4113,2025-03,82.69
4114,2026-04,59.61
4114,2026-05,57.61
4115,2024-09,83.0
4115,2024-10,78.93
4115,2024-11,77.81
4115,2024-12,65.57
4115,2025-01,65.98
4115,2025-02,82.38
4115,2025-03,80.72
4115,2025-04,80.2
4115,2025-05,78.3
4115,2025-06,79.49
4115,2025-07,67.78
4115,2025-08,78.13
4115,2025-09,84.8
4115,2025-10,78.55
4115,2025-11,81.7
4115,2025-12,65.03
4115,2026-01,65.98
4115,2026-02,81.8
4115,2026-03,81.28
4115,2026-04,79.73
4115,2026-05,79.82
4116,2025-02,77.71
4116,2025-03,82.67
4116,2025-04,75.59
4116,2025-05,79.4
4116,2025-06,82.65
4116,2025-07,70.43
4116,2025-08,80.32
4116,2025-09,77.98
4116,2025-10,80.58
4116,2025-11,82.23
4116,2025-12,64.05
4116,2026-01,62.78
4116,2026-02,74.96
4116,2026-03,78.84
4116,2026-04,75.59
4116,2026-05,77.36
4117,2024-01,26.97
4117,2024-02,33.13
4117,2024-03,34.38
4117,2024-04,32.62
4117,2024-05,35.53
4117,2024-06,35.72
4117,2024-07,30.64
4117,2024-08,32.39
4117,2024-09,32.38
4117,2024-10,32.72
4117,2024-11,35.5
4117,2024-12,28.6
4117,2025-01,26.25
4117,2025-02,32.62
4117,2025-03,33.41
4117,2025-04,33.32
4117,2025-05,32.38
4117,2025-06,32.65
4117,2025-07,29.73
4117,2025-08,34.39
4117,2025-09,33.58
4117,2025-10,33.21
4117,2025-11,33.99
4117,2025-12,27.97
4117,2026-01,27.05
4117,2026-02,32.82
4117,2026-03,35.5
4117,2026-04,32.77
4117,2026-05,35.23
4118,2024-04,207.69
4118,2024-05,203.43
4118,2024-06,195.53
4118,2024-07,180.14
4118,2024-08,207.39
4118,2024-09,209.11
4118,2024-10,198.08
4118,2024-11,199.98
4118,2024-12,162.01
4118,2025-01,159.24
4118,2025-02,211.4
4118,2025-03,200.89
4118,2025-04,199.7
4118,2025-05,203.11
4118,2025-06,212.91
4118,2025-07,172.18
4118,2025-08,212.37
4118,2025-09,212.43
4118,2025-10,199.96
4118,2025-11,205.53
4118,2025-12,167.18
4118,2026-01,161.3
4118,2026-02,213.65
4118,2026-03,205.59
4118,2026-04,207.99
4118,2026-05,207.5
4119,2024-06,182.55
4119,2024-07,154.94
4119,2024-08,175.39
4119,2024-09,176.89
4119,2024-10,178.63
4119,2024-11,173.87
4119,2024-12,140.2
4119,2025-01,141.87
4119,2025-02,184.92
4119,2025-03,179.66
4119,2025-04,169.68
4119,2025-05,169.53
4119,2025-06,169.73
4119,2025-07,156.74
4119,2025-08,169.89
4119,2025-09,175.27
4119,2025-10,178.66
4119,2025-11,181.61
4119,2025-12,140.06
4119,2026-01,138.76
4119,2026-02,169.15
4119,2026-03,168.74
4119,2026-04,170.0
4119,2026-05,179.4
4120,2024-02,110.27
4120,2024-03,112.54
4120,2024-04,108.84
4120,2024-05,113.44
4120,2024-06,108.26
4120,2024-07,92.85
4120,2024-08,104.94
4120,2024-09,110.1
4120,2024-10,111.48
4120,2024-11,105.4
4120,2024-12,88.95
4120,2025-01,87.21
4120,2025-02,113.88
4120,2025-03,104.02
4120,2025-04,107.47
4120,2025-05,107.7
4120,2025-06,108.29
4120,2025-07,91.29
4120,2025-08,106.29
4120,2025-09,107.04
4120,2025-10,104.97
4120,2025-11,104.63
4120,2025-12,91.4
4120,2026-01,88.0
4120,2026-02,111.71
4120,2026-03,106.94
4120,2026-04,113.31
4120,2026-05,112.04
4121,2025-09,159.69
4121,2025-10,158.86
4121,2025-11,156.93
4121,2025-12,129.6
4121,2026-01,123.54
4121,2026-02,148.77
4121,2026-03,153.3
4121,2026-04,159.74
4121,2026-05,149.37
4122,2026-03,170.64
4122,2026-04,165.83
4122,2026-05,171.34
4123,2026-04,162.08
4123,2026-05,163.16
4124,2024-08,213.32
4124,2024-09,205.69
4124,2024-10,210.69
4124,2024-11,204.15
4124,2024-12,168.14
4124,2025-01,175.08
4124,2025-02,202.93
4124,2025-03,220.86
4124,2025-04,202.39
4124,2025-05,206.72
4124,2025-06,221.65
4124,2025-07,188.4
4124,2025-08,203.39
4124,2025-09,219.83
4124,2025-10,219.3
4124,2025-11,211.54
4124,2025-12,177.91
4124,2026-01,171.31
4124,2026-02,204.45
4124,2026-03,206.11
4124,2026-04,208.39
4124,2026-05,208.56
4125,2025-11,93.44
4125,2025-12,74.2
4125,2026-01,74.52
4125,2026-02,93.11
4125,2026-03,93.82
4125,2026-04,90.13
4125,2026-05,92.85
4126,2025-03,55.37
4126,2025-04,55.33
4126,2025-05,56.46
4126,2025-06,52.19
4126,2025-07,44.51
4126,2025-08,56.19
4126,2025-09,53.02
4126,2025-10,54.49
4126,2025-11,56.36
4126,2025-12,44.41
4126,2026-01,42.62
4126,2026-02,51.89
4126,2026-03,53.07
4126,2026-04,54.81
4126,2026-05,56.34
4127,2024-02,107.63
4127,2024-03,111.64
4127,2024-04,112.4
4127,2024-05,112.21
4127,2024-06,111.35
4127,2024-07,89.94
4127,2024-08,106.73
4127,2024-09,109.3
4127,2024-10,104.39
4127,2024-11,107.17
4127,2024-12,85.18
4127,2025-01,85.93
4127,2025-02,111.54
4127,2025-03,110.35
4127,2025-04,102.99
4127,2025-05,113.06
4127,2025-06,108.63
4127,2025-07,94.31
4127,2025-08,109.65
4127,2025-09,103.7
4127,2025-10,112.56
4127,2025-11,110.34
4127,2025-12,85.58
4127,2026-01,84.08
4127,2026-02,113.69
4127,2026-03,113.07
4127,2026-04,110.76
4127,2026-05,108.72
4128,2024-03,135.99
4128,2024-04,141.0
4128,2024-05,139.35
4128,2024-06,130.23
4128,2024-07,114.63
4128,2024-08,139.15
4128,2024-09,142.7
4128,2024-10,139.6
4128,2024-11,136.04
4128,2024-12,113.13
4128,2025-01,112.64
4128,2025-02,138.97
4128,2025-03,142.17
4128,2025-04,137.68
4128,2025-05,136.32
4128,2025-06,139.39
4128,2025-07,121.15
4128,2025-08,137.79
4128,2025-09,129.54
4128,2025-10,130.27
4128,2025-11,140.6
4128,2025-12,110.22
4128,2026-01,115.55
4128,2026-02,132.24
4128,2026-03,138.91
4128,2026-04,134.97
4128,2026-05,129.55
4129,2025-04,62.09
4129,2025-05,61.11
4129,2025-06,59.76
4129,2025-07,46.08
4130,2024-12,58.97
4130,2025-01,58.64
4130,2025-02,67.73
4130,2025-03,66.54
4130,2025-04,72.36
4130,2025-05,70.36
4130,2025-06,71.78
4130,2025-07,60.74
4130,2025-08,67.94
4130,2025-09,69.51
4130,2025-10,68.81
4130,2025-11,71.21
4130,2025-12,54.03
4130,2026-01,56.24
4130,2026-02,68.06
4130,2026-03,71.29
4130,2026-04,69.6
4130,2026-05,71.25
4131,2024-01,139.59
4131,2024-02,158.79
4131,2024-03,158.52
4131,2024-04,161.0
4131,2024-05,164.67
4131,2024-06,165.41
4131,2024-07,147.41
4131,2024-08,173.49
4131,2024-09,162.75
4131,2024-10,172.87
4131,2024-11,161.37
4131,2024-12,129.69
4131,2025-01,136.48
4131,2025-02,163.41
4131,2025-03,170.37
4131,2025-04,172.14
4131,2025-05,166.59
4131,2025-06,171.58
4131,2025-07,139.18
4131,2025-08,158.24
4131,2025-09,166.22
4131,2025-10,173.11
4131,2025-11,167.38
4131,2025-12,136.97
4131,2026-01,139.42
4131,2026-02,170.03
4131,2026-03,167.12
4131,2026-04,170.59
4131,2026-05,162.68
4132,2026-03,140.8
4132,2026-04,134.48
4132,2026-05,139.95
4133,2025-09,156.44
4133,2025-10,153.24
4133,2025-11,151.84
4133,2025-12,127.25
4133,2026-01,120.49
4133,2026-02,156.6
4133,2026-03,148.82
4133,2026-04,153.98
4133,2026-05,158.16
4134,2025-03,177.66
4134,2025-04,174.01
4134,2025-05,177.02
4134,2025-06,185.78
4134,2025-07,158.29
4134,2025-08,171.37
4134,2025-09,172.89
4134,2025-10,170.28
4134,2025-11,177.05
4134,2025-12,149.29
4134,2026-01,145.68
4134,2026-02,173.83
4134,2026-03,176.66
4134,2026-04,171.3
4134,2026-05,176.48
4135,2026-04,109.58
4135,2026-05,96.84
4136,2026-04,100.97
4136,2026-05,89.69
4137,2026-04,142.91
4137,2026-05,126.88
4138,2024-08,121.48
4138,2024-09,125.51
4138,2024-10,124.09
4138,2024-11,122.43
4138,2024-12,104.37
4138,2025-01,99.02
4138,2025-02,128.42
4138,2025-03,120.97
4138,2025-04,125.64
4138,2025-05,127.9
4138,2025-06,128.02
4138,2025-07,112.88
4138,2025-08,125.06
4138,2025-09,124.12
4138,2025-10,128.73
4138,2025-11,120.19
4138,2025-12,101.64
4138,2026-01,105.5
4138,2026-02,122.71
4138,2026-03,125.69
4138,2026-04,121.41
4138,2026-05,131.25
4139,2026-01,81.76
4139,2026-02,99.5
4139,2026-03,91.53
4139,2026-04,87.26
4139,2026-05,109.2
4140,2025-03,207.8
4140,2025-04,224.4
4140,2025-05,211.38
4140,2025-06,212.01
4140,2025-07,181.53
4140,2025-08,213.76
4140,2025-09,213.25
4140,2025-10,211.77
4140,2025-11,208.99
4140,2025-12,180.57
4140,2026-01,183.5
4140,2026-02,209.49
4140,2026-03,218.72
4140,2026-04,215.75
4140,2026-05,215.95
4141,2025-09,156.21
4141,2025-10,169.75
4141,2025-11,155.4
4141,2025-12,131.42
4141,2026-01,126.86
4141,2026-02,166.06
4141,2026-03,161.98
4141,2026-04,157.47
4141,2026-05,160.71
4142,2026-01,172.11
4142,2026-02,217.46
4142,2026-03,201.45
4142,2026-04,214.85
4142,2026-05,214.8
4143,2024-05,91.05
4143,2024-06,97.58
4143,2024-07,80.0
4143,2024-08,90.64
4143,2024-09,90.57
4143,2024-10,92.67
4143,2024-11,95.92
4143,2024-12,77.88
4143,2025-01,74.01
4143,2025-02,93.1
4143,2025-03,91.32
4143,2025-04,98.3
4143,2025-05,98.46
4143,2025-06,92.28
4143,2025-07,84.76
4143,2025-08,91.13
4143,2025-09,95.46
4143,2025-10,97.16
4143,2025-11,94.15
4143,2025-12,73.87
4143,2026-01,79.02
4143,2026-02,97.83
4143,2026-03,93.46
4143,2026-04,90.55
4143,2026-05,99.1
4144,2025-01,98.28
4144,2025-02,121.53
4144,2025-03,122.46
4144,2025-04,118.65
4144,2025-05,120.82
4144,2025-06,127.47
4144,2025-07,108.78
4144,2025-08,117.19
4144,2025-09,125.62
4144,2025-10,122.81
4144,2025-11,116.49
4144,2025-12,101.77
4144,2026-01,95.5
4144,2026-02,119.06
4144,2026-03,117.0
4144,2026-04,125.44
4144,2026-05,124.71
4145,2024-04,188.08
4145,2024-05,190.36
4145,2024-06,180.06
4145,2024-07,166.84
4145,2024-08,195.61
4145,2024-09,181.04
4145,2024-10,197.15
4145,2024-11,187.71
4145,2024-12,149.27
4145,2025-01,146.24
4145,2025-02,198.49
4145,2025-03,192.5
4145,2025-04,191.59
4145,2025-05,182.7
4145,2025-06,195.12
4145,2025-07,163.79
4145,2025-08,186.66
4145,2025-09,191.77
4145,2025-10,182.55
4145,2025-11,187.96
4145,2025-12,148.06
4145,2026-01,147.41
4145,2026-02,198.75
4145,2026-03,185.33
4145,2026-04,180.13
4145,2026-05,184.06
4146,2024-08,60.92
4146,2024-09,64.86
4146,2024-10,64.18
4146,2024-11,63.02
4146,2024-12,53.85
4146,2025-01,50.51
4146,2025-02,61.42
4146,2025-03,61.5
4146,2025-04,65.91
4146,2025-05,63.02
4146,2025-06,66.62
4146,2025-07,52.59
4146,2025-08,64.3
4146,2025-09,62.7
4146,2025-10,66.86
4146,2025-11,63.89
4146,2025-12,50.66
4146,2026-01,49.41
4146,2026-02,63.97
4146,2026-03,61.83
4146,2026-04,61.32
4146,2026-05,61.8
4147,2024-12,25.23
4147,2025-01,25.69
4147,2025-02,32.05
4147,2025-03,30.54
4147,2025-04,32.16
4147,2025-05,31.82
4147,2025-06,32.16
4147,2025-07,27.96
4147,2025-08,32.65
4147,2025-09,30.97
4147,2025-10,27.56
4147,2025-11,26.62
4148,2025-12,65.55
4148,2026-01,61.09
4148,2026-02,78.7
4148,2026-03,81.4
4148,2026-04,81.4
4148,2026-05,77.02
4149,2026-01,120.79
4149,2026-02,143.52
4149,2026-03,156.86
4149,2026-04,146.91
4149,2026-05,146.6
4150,2024-11,74.54
4150,2024-12,51.64
4150,2025-02,83.26
4150,2025-03,76.97
4150,2025-04,81.5
4150,2025-05,78.99
4150,2025-06,81.29
4150,2025-07,68.12
4150,2025-08,82.63
4150,2025-09,81.94
4150,2025-10,82.62
4150,2025-11,82.54
4150,2025-12,67.07
4150,2026-01,68.61
4150,2026-02,80.39
4150,2026-03,82.92
4150,2026-04,78.59
4150,2026-05,84.58
4151,2024-10,143.63
4151,2024-11,154.17
4151,2024-12,122.18
4151,2025-01,119.97
4151,2025-02,143.84
4151,2025-03,151.52
4151,2025-04,150.01
4151,2025-05,154.69
4151,2025-06,148.12
4151,2025-07,128.55
4151,2025-08,148.63
4151,2025-09,143.38
4151,2025-10,149.1
4151,2025-11,156.51
4151,2025-12,115.3
4151,2026-01,124.0
4151,2026-02,148.52
4151,2026-03,144.85
4151,2026-04,152.39
4151,2026-05,147.7
4152,2025-03,83.88
4152,2025-04,83.01
4152,2025-05,87.61
4152,2025-06,77.84
4152,2025-07,67.63
4152,2025-08,68.83
4153,2026-02,84.84
4153,2026-03,92.59
4153,2026-04,89.89
4153,2026-05,88.89
4154,2026-04,144.71
4154,2026-05,136.49
4155,2024-07,60.88
4155,2024-08,71.48
4155,2024-09,70.29
4155,2024-10,69.44
4155,2024-11,68.07
4155,2024-12,54.29
4155,2025-01,56.52
4155,2025-02,70.31
4155,2025-03,65.28
4155,2025-04,64.71
4155,2025-05,53.18
4156,2024-06,66.51
4156,2024-07,55.43
4156,2024-08,53.74
4157,2025-08,26.09
4157,2025-09,26.66
4157,2025-10,25.65
4157,2025-11,24.85
4157,2025-12,18.33
4157,2026-01,17.65
4158,2024-09,112.47
4158,2024-10,108.72
4158,2024-11,100.04
4158,2024-12,78.09
4159,2024-06,152.14
4159,2024-07,132.27
4159,2024-08,152.01
4159,2024-09,150.23
4159,2024-10,155.72
4159,2024-11,156.18
4159,2024-12,129.18
4159,2025-01,126.23
4159,2025-02,164.5
4159,2025-03,156.63
4159,2025-04,156.03
4159,2025-05,153.16
4159,2025-06,158.62
4159,2025-07,138.62
4159,2025-08,164.14
4159,2025-09,151.23
4159,2025-10,149.41
4159,2025-11,164.32
4159,2025-12,125.9
4159,2026-01,129.16
4159,2026-02,163.88
4159,2026-03,149.37
4159,2026-04,151.68
4159,2026-05,161.42
4160,2024-01,130.44
4160,2024-02,156.52
4160,2024-03,146.81
4160,2024-04,147.92
4160,2024-05,159.99
4160,2024-06,161.13
4160,2024-07,128.69
4160,2024-08,149.81
4160,2024-09,147.03
4160,2024-10,148.14
4160,2024-11,150.09
4160,2024-12,129.83
4160,2025-01,120.16
4160,2025-02,147.54
4160,2025-03,161.45
4160,2025-04,148.04
4160,2025-05,148.99
4160,2025-06,154.48
4160,2025-07,129.03
4160,2025-08,152.76
4160,2025-09,152.78
4160,2025-10,155.21
4160,2025-11,146.66
4160,2025-12,128.6
4160,2026-01,122.92
4160,2026-02,161.71
4160,2026-03,159.54
4160,2026-04,146.63
4160,2026-05,159.29
4161,2024-12,113.95
4161,2025-01,123.67
4161,2025-02,145.28
4161,2025-03,144.96
4161,2025-04,151.94
4161,2025-05,154.74
4161,2025-06,153.35
4161,2025-07,132.25
4161,2025-08,141.39
